,Unnamed: 0,Codigo,Disciplina,Turma,Vagas Ofe,Dia,Horario,Docente,Inicio,Fim
9812,10631,LETA12,INTRODUÇÃO AO ESTUDO DA LINGUA LATINA,020000,5,SEX,08:50 às 10:40,Jose Amarante Santos Sobrinho,08:50,10:40
9813,10632,LETA14,TÉCNICAS DE PESQUISA,000600,27,TER,08:50 às 10:40,Debora de Souza,08:50,10:40
9814,10633,LETA14,TÉCNICAS DE PESQUISA,000600,27,QUI,08:50 às 10:40,Debora de Souza,08:50,10:40
9815,10634,LETA14,TÉCNICAS DE PESQUISA,000900,22,TER,16:40 às 18:30,Rosa Borges dos Santos,16:40,18:30
9816,10635,LETA14,TÉCNICAS DE PESQUISA,000900,22,QUI,16:40 às 18:30,Estagio Docente Pós-Graduação,16:40,18:30
9817,10636,LETA16,ESTUDO DE TEORIAS E REPRESENTAÇÕES DA LITERATURA E DA CULTUR,020000,45,TER,10:40 às 12:30,Docente Concursado,10:40,12:30
9818,10637,LETA16,ESTUDO DE TEORIAS E REPRESENTAÇÕES DA LITERATURA E DA CULTUR,020000,45,QUI,10:40 às 12:30,Docente Concursado,10:40,12:30
9819,10638,LETA22,A LITERATURA PORTUGUESA E O IMAGINÁRIO BRASILEIRO,010000,15,TER,07:00 às 08:50,Julia Pinheiro Gomes,07:00,08:50
9820,10639,LETA22,A LITERATURA PORTUGUESA E O IMAGINÁRIO BRASILEIRO,010000,15,QUI,07:00 às 08:50,Julia Pinheiro Gomes,07:00,08:50
9821,10640,LETA57,FONÉTICA E FONOLOGIA DE LINGUA ALEMÃ,000100,10,QUA,16:40 às 18:30,Zaira Nascimento da Franca,16:40,18:30
9822,10641,LETA57,FONÉTICA E FONOLOGIA DE LINGUA ALEMÃ,000100,10,SEX,16:40 às 18:30,Zaira Nascimento da Franca,16:40,18:30
9823,10642,LETA58,A FRASE NOMINAL DA LINGUA ALEMÃ,010000,10,TER,14:50 às 16:40,Zaira Nascimento da Franca,14:50,16:40
9824,10643,LETA58,A FRASE NOMINAL DA LINGUA ALEMÃ,010000,10,QUI,14:50 às 16:40,Zaira Nascimento da Franca,14:50,16:40
9825,10644,LETA59,A POESIA DE LINGUA ALEMÃ,010000,15,TER,16:40 às 18:30,Marlene Holzhausen,16:40,18:30
9826,10645,LETA59,A POESIA DE LINGUA ALEMÃ,010000,15,QUI,16:40 às 18:30,Marlene Holzhausen,16:40,18:30
9827,10646,LETA60,HITÓRIA DA LINGUA ALEMÃ,010000,15,TER,14:50 às 16:40,Denise Chaves de Menezes Scheyerl,14:50,16:40
9828,10647,LETA60,HITÓRIA DA LINGUA ALEMÃ,010000,15,QUI,14:50 às 16:40,Denise Chaves de Menezes Scheyerl,14:50,16:40
9829,10648,LETA61,A FRASE VERBAL DA LINGUA ALEMÃ,010000,10,QUA,13:00 às 14:50,Zaira Nascimento da Franca,13:00,14:50
9830,10649,LETA61,A FRASE VERBAL DA LINGUA ALEMÃ,010000,10,SEX,13:00 às 14:50,Zaira Nascimento da Franca,13:00,14:50
9831,10650,LETA64,O TEATRO DE LINGUA ALEMÃ,010000,15,TER,13:00 às 14:50,Marlene Holzhausen,13:00,14:50
9832,10651,LETA64,O TEATRO DE LINGUA ALEMÃ,010000,15,QUI,13:00 às 14:50,Marlene Holzhausen,13:00,14:50
9833,10652,LETA66,ESTÁGIO SUPERVISIONADO II DE LINGUA ALEMÃ,000001,5,CMB,00:00 às 23:00,Jael Glauce da Fonseca,00:00,23:00
9834,10653,LETA68,O CONTO DE LINGUA ESPANHOLA,010000,16,TER,14:50 às 16:40,Julia Morena Silva da Costa,14:50,16:40
9835,10654,LETA68,O CONTO DE LINGUA ESPANHOLA,010000,16,QUI,14:50 às 16:40,Julia Morena Silva da Costa,14:50,16:40
9836,10655,LETA69,FONÉTICA E FONOLOGIA DA LINGUA ESPANHOLA,000100,20,QUA,16:40 às 18:30,Docente Substituto a Contratar,16:40,18:30
9837,10656,LETA69,FONÉTICA E FONOLOGIA DA LINGUA ESPANHOLA,000100,20,SEX,16:40 às 18:30,Docente Substituto a Contratar,16:40,18:30
9838,10657,LETA69,FONÉTICA E FONOLOGIA DA LINGUA ESPANHOLA,000200,20,QUA,18:30 às 20:20,Docente Substituto a Contratar,18:30,20:20
9839,10658,LETA69,FONÉTICA E FONOLOGIA DA LINGUA ESPANHOLA,000200,20,SEX,18:30 às 20:20,Docente Substituto a Contratar,18:30,20:20
9840,10659,LETA70,MORFOLOGIA DA LINGUA ESPANHOLA,010000,26,TER,16:40 às 18:30,Mailson dos Santos Lopes,16:40,18:30
9841,10660,LETA70,MORFOLOGIA DA LINGUA ESPANHOLA,010000,26,QUI,16:40 às 18:30,Mailson dos Santos Lopes,16:40,18:30
9842,10661,LETA70,MORFOLOGIA DA LINGUA ESPANHOLA,020000,26,TER,20:20 às 22:10,Mailson dos Santos Lopes,20:20,22:10
9843,10662,LETA70,MORFOLOGIA DA LINGUA ESPANHOLA,020000,26,QUI,20:20 às 22:10,Mailson dos Santos Lopes,20:20,22:10
9844,10663,LETA71,A POESIA DE LINGUA ESPANHOLA,010000,16,TER,16:40 às 18:30,Julia Morena Silva da Costa,16:40,18:30
9845,10664,LETA71,A POESIA DE LINGUA ESPANHOLA,010000,16,QUI,16:40 às 18:30,Estagio Docente Pós-Graduação,16:40,18:30
9846,10665,LETA72,A FORMAÇÃO DA LINGUA ESPANHOLA,010000,16,TER,14:50 às 16:40,Rosa Borges dos Santos,14:50,16:40
9847,10666,LETA72,A FORMAÇÃO DA LINGUA ESPANHOLA,010000,16,QUI,14:50 às 16:40,Rosa Borges dos Santos,14:50,16:40
9848,10667,LETA73,SINTAXE DA LINGUA ESPANHOLA,010000,16,QUA,13:00 às 14:50,Carlos Felipe da Conceicao Pinto,13:00,14:50
9849,10668,LETA73,SINTAXE DA LINGUA ESPANHOLA,010000,16,SEX,13:00 às 14:50,Carlos Felipe da Conceicao Pinto,13:00,14:50
9850,10669,LETA73,SINTAXE DA LINGUA ESPANHOLA,020000,16,QUA,18:30 às 20:20,Carlos Felipe da Conceicao Pinto,18:30,20:20
9851,10670,LETA73,SINTAXE DA LINGUA ESPANHOLA,020000,16,SEX,18:30 às 20:20,Carlos Felipe da Conceicao Pinto,18:30,20:20
9852,10671,LETA74,O ROMANCE DE LINGUA ESPANHOLA,010000,16,TER,16:40 às 18:30,Jorge Hernan Yerro,16:40,18:30
9853,10672,LETA74,O ROMANCE DE LINGUA ESPANHOLA,010000,16,QUI,16:40 às 18:30,Jorge Hernan Yerro,16:40,18:30
9854,10673,LETA74,O ROMANCE DE LINGUA ESPANHOLA,020000,16,QUA,20:20 às 22:10,Docente Substituto a Contratar,20:20,22:10
9855,10674,LETA74,O ROMANCE DE LINGUA ESPANHOLA,020000,16,SEX,20:20 às 22:10,Docente Substituto a Contratar,20:20,22:10
9856,10675,LETA75,PRODUÇÃO DE TEXTOS EM LINGUA ESPANHOLA,000100,13,QUA,14:50 às 16:40,Antonio Messias Nogueira da Silva,14:50,16:40
9857,10676,LETA75,PRODUÇÃO DE TEXTOS EM LINGUA ESPANHOLA,000100,13,SEX,14:50 às 16:40,Antonio Messias Nogueira da Silva,14:50,16:40
9858,10677,LETA76,O TEATRO DE LINGUA ESPANHOLA,010000,14,TER,14:50 às 16:40,Jorge Hernan Yerro,14:50,16:40
9859,10678,LETA76,O TEATRO DE LINGUA ESPANHOLA,020000,14,TER,18:30 às 20:20,Julia Morena Silva da Costa,18:30,20:20
9860,10679,LETA76,O TEATRO DE LINGUA ESPANHOLA,020000,14,QUI,18:30 às 20:20,Julia Morena Silva da Costa,18:30,20:20
9861,10680,LETA79,O CONTO DE LINGUA FRANCESA,010000,10,TER,16:40 às 18:30,Carmem Lucia Druciak,16:40,18:30
9862,10681,LETA79,O CONTO DE LINGUA FRANCESA,010000,10,QUI,16:40 às 18:30,Carmem Lucia Druciak,16:40,18:30
9863,10682,LETA81,MORFOLOGIA DA LINGUA FRANCESA,010000,10,QUA,14:50 às 16:40,Jessica Farias dos Santos,14:50,16:40
9864,10683,LETA81,MORFOLOGIA DA LINGUA FRANCESA,010000,10,SEX,14:50 às 16:40,Jessica Farias dos Santos,14:50,16:40
9865,10684,LETA83,A FORMAÇÃO DA LINGUA FRANCESA,010000,17,TER,13:00 às 16:40,Livia Maria Natalia de Souza Santos,13:00,16:40
9866,10685,LETA85,O ROMANCE DE LINGUA FRANCESA,010000,10,TER,14:50 às 16:40,Renata Aiala de Mello,14:50,16:40
9867,10686,LETA85,O ROMANCE DE LINGUA FRANCESA,010000,10,QUI,14:50 às 16:40,Renata Aiala de Mello,14:50,16:40
9868,10687,LETA86,PRODUÇÃO DE TEXTOS EM LINGUA FRANCESA,000100,10,TER,13:00 às 14:50,Renata Aiala de Mello,13:00,14:50
9869,10688,LETA86,PRODUÇÃO DE TEXTOS EM LINGUA FRANCESA,000100,10,QUI,13:00 às 14:50,Renata Aiala de Mello,13:00,14:50
9870,10689,LETA88,ESTÁGIO SUPERVISIONADO I DE LINGUA FRANCESA,000001,11,SEG,14:50 às 18:30,Fabrice Frederic Galvez,14:50,18:30
9871,10690,LETA88,ESTÁGIO SUPERVISIONADO I DE LINGUA FRANCESA,000001,11,QUA,14:50 às 18:30,Fabrice Frederic Galvez,14:50,18:30
9872,10691,LETA90,O CONTO DE LINGUA INGLESA,010000,16,TER,07:00 às 08:50,Joao Vitor Santana Almeida,07:00,08:50
9873,10692,LETA90,O CONTO DE LINGUA INGLESA,010000,16,QUI,07:00 às 08:50,Joao Vitor Santana Almeida,07:00,08:50
9874,10693,LETA91,FONÉTICA E FONOLOGIA DA LINGUA INGLESA,000100,19,QUA,10:40 às 12:30,Pedro Eduardo de Lima,10:40,12:30
9875,10694,LETA91,FONÉTICA E FONOLOGIA DA LINGUA INGLESA,000100,19,SEX,10:40 às 12:30,Pedro Eduardo de Lima,10:40,12:30
9876,10695,LETA92,A FRASE NOMINAL DA LINGUA INGLESA,010000,20,TER,08:50 às 10:40,Joao Vitor Santana Almeida,08:50,10:40
9877,10696,LETA92,A FRASE NOMINAL DA LINGUA INGLESA,010000,20,QUI,08:50 às 10:40,Joao Vitor Santana Almeida,08:50,10:40
9878,10697,LETA93,A POESIA DE LINGUA INGLESA,010000,16,TER,10:40 às 12:30,Lauro Iglesias Quadrado,10:40,12:30
9879,10698,LETA93,A POESIA DE LINGUA INGLESA,010000,16,QUI,10:40 às 12:30,Lauro Iglesias Quadrado,10:40,12:30
9880,10699,LETA94,HISTÓRIA DA LINGUA INGLESA,010000,16,TER,08:50 às 10:40,Domingos Savio Pimentel Siqueira,08:50,10:40
9881,10700,LETA94,HISTÓRIA DA LINGUA INGLESA,010000,16,QUI,08:50 às 10:40,Domingos Savio Pimentel Siqueira,08:50,10:40
9882,10701,LETA95,A FRASE VERBAL DA LINGUA INGLESA,010000,16,QUA,07:00 às 08:50,Flavia Cristina Martins de Oliveira,07:00,08:50
9883,10702,LETA95,A FRASE VERBAL DA LINGUA INGLESA,010000,16,SEX,07:00 às 08:50,Flavia Cristina Martins de Oliveira,07:00,08:50
9884,10703,LETA96,O ROMANCE DE LINGUA INGLESA,010000,16,QUA,10:40 às 12:30,Denise Carrascosa Franca,10:40,12:30
9885,10704,LETA96,O ROMANCE DE LINGUA INGLESA,010000,16,SEX,10:40 às 12:30,Denise Carrascosa Franca,10:40,12:30
9886,10705,LETA97,PRODUÇÃO DE TEXTOS EM LINGUA INGLESA,000100,12,QUA,08:50 às 10:40,Gustavo Ribeiro da Gama,08:50,10:40
9887,10706,LETA97,PRODUÇÃO DE TEXTOS EM LINGUA INGLESA,000100,12,SEX,08:50 às 10:40,Gustavo Ribeiro da Gama,08:50,10:40
9888,10707,LETA98,O TEATRO DE LINGUA INGLESA,010000,15,TER,07:00 às 08:50,Lauro Iglesias Quadrado,07:00,08:50
9889,10708,LETA98,O TEATRO DE LINGUA INGLESA,010000,15,QUI,07:00 às 08:50,Lauro Iglesias Quadrado,07:00,08:50
9890,10709,LETB03,FONÉTICA E FONOLOGIA DA LINGUA ITALIANA,000100,15,QUA,16:40 às 18:30,Sebastian Perichon Stanley,16:40,18:30
9891,10710,LETB03,FONÉTICA E FONOLOGIA DA LINGUA ITALIANA,000100,15,SEX,16:40 às 18:30,Sebastian Perichon Stanley,16:40,18:30
9892,10711,LETB14,A PRODUÇÃO DE TEXTOS NO ENSINO DE PORTUGUÊS COMO LINGUA ESTR,010000,20,QUA,13:00 às 14:50,Lucas Rodrigues Soares da Conceicao,13:00,14:50
9893,10712,LETB14,A PRODUÇÃO DE TEXTOS NO ENSINO DE PORTUGUÊS COMO LINGUA ESTR,010000,20,SEX,13:00 às 14:50,Lucas Rodrigues Soares da Conceicao,13:00,14:50
9894,10713,LETB26,LEITURA DE PRODUÇÕES ARTISTICAS EM LINGUA INGLESA,000100,5,SEG,10:40 às 12:30,Tarsila Batista Passos,10:40,12:30
9895,10714,LETB27,LEITURA DE PRODUÇÕES DA MIDIA EM LINGUA INGLESA,000100,5,SEG,07:00 às 08:50,Tarsila Batista Passos,07:00,08:50
9896,10715,LETB28,ESTÁGIO SUPERVISIONADO I DE LINGUA INGLESA,000001,13,QUA,07:00 às 10:40,Ricardo Toshihito Saito,07:00,10:40
9897,10716,LETB28,ESTÁGIO SUPERVISIONADO I DE LINGUA INGLESA,000001,13,SEX,07:00 às 10:40,Ricardo Toshihito Saito,07:00,10:40
9898,10717,LETB29,ESTÁGIO SUPERVISIONADO II DE LINGUA INGLESA,000001,11,SEG,08:50 às 10:40,Fabiano Silvestre Ramos,08:50,10:40
9899,10718,LETB29,ESTÁGIO SUPERVISIONADO II DE LINGUA INGLESA,000001,11,CMB,00:00 às 00:00,Fabiano Silvestre Ramos,00:00,00:00
9900,10719,LETB30,TEORIA E PRÁTICA DA TRADUÇÃO ESCRITA EM LINGUA INGLESA,010000,6,QUA,10:40 às 12:30,Manoela Cristina Correia Carvalho da Sil,10:40,12:30
9901,10720,LETB30,TEORIA E PRÁTICA DA TRADUÇÃO ESCRITA EM LINGUA INGLESA,010000,6,SEX,10:40 às 12:30,Manoela Cristina Correia Carvalho da Sil,10:40,12:30
9902,10721,LETB43,LINGUA INGLESA EM NIVEL INTERMEDIÁRIO,000200,15,SEG,08:50 às 10:40,Eleomarques Ferreira Rocha,08:50,10:40
9903,10722,LETB43,LINGUA INGLESA EM NIVEL INTERMEDIÁRIO,000200,15,QUA,08:50 às 10:40,Eleomarques Ferreira Rocha,08:50,10:40
9904,10723,LETB43,LINGUA INGLESA EM NIVEL INTERMEDIÁRIO,000200,15,SEX,08:50 às 10:40,Eleomarques Ferreira Rocha,08:50,10:40
9905,10724,LETB44,LINGUA INGLESA EM NIVEL AVANÇADO,000100,15,SEG,07:00 às 08:50,Monique Pfau,07:00,08:50
9906,10725,LETB44,LINGUA INGLESA EM NIVEL AVANÇADO,000100,15,QUA,07:00 às 08:50,Monique Pfau,07:00,08:50
9907,10726,LETB44,LINGUA INGLESA EM NIVEL AVANÇADO,000100,15,SEX,07:00 às 08:50,Monique Pfau,07:00,08:50
9908,10727,LETC90,LEGENDAÇÃO E LEGENDAGEM,010000,5,QUA,14:50 às 18:30,Manoela Cristina Correia Carvalho da Sil,14:50,18:30
9909,10728,LETD55,TRADUÇÃO DE TEXTOS LITERÁRIOS FRANCESES,010000,10,SEG,14:50 às 18:30,Ana Maria Bicalho,14:50,18:30
9910,10729,LETD69,MORFOLOGIA DA LINGUA ITALIANA,010000,15,QUA,13:00 às 14:50,Jadirlete Lopes Cabral,13:00,14:50
9911,10730,LETD69,MORFOLOGIA DA LINGUA ITALIANA,010000,15,SEX,13:00 às 14:50,Jadirlete Lopes Cabral,13:00,14:50
9912,10731,LETD93,TEORIA E PRÁTICA DA TRADUÇÃO ESCRITA EM LINGUA ESPANHOLA,010000,5,SEG,14:50 às 16:40,Jorge Hernan Yerro,14:50,16:40
9913,10732,LETD93,TEORIA E PRÁTICA DA TRADUÇÃO ESCRITA EM LINGUA ESPANHOLA,010000,5,QUA,14:50 às 16:40,Jorge Hernan Yerro,14:50,16:40
9914,10733,LETE48,LIBRAS I- LÍNGUA BRASILEIRA DE SINAIS NIVEL I,111100,11,QUA,16:40 às 18:30,Vivian Caroline de Freitas Magalhaes,16:40,18:30
9915,10734,LETE48,LIBRAS I- LÍNGUA BRASILEIRA DE SINAIS NIVEL I,111100,11,SEX,16:40 às 18:30,Vivian Caroline de Freitas Magalhaes,16:40,18:30
9916,10735,LETA07,PESQUISA ORIENTADA,000300,1,CMB,00:00 às 23:00,Julio de Figueiredo Lopes Rego,00:00,23:00
9917,10736,LETA07,PESQUISA ORIENTADA,000400,1,CMB,00:00 às 23:00,Carmem Lucia Druciak,00:00,23:00
9918,10737,LETA07,PESQUISA ORIENTADA,000500,1,CMB,00:00 às 23:00,Lauro Iglesias Quadrado,00:00,23:00
9919,10738,LETA07,PESQUISA ORIENTADA,000700,1,CMB,00:00 às 23:00,Jael Glauce da Fonseca,00:00,23:00
9920,10739,LETA07,PESQUISA ORIENTADA,001100,1,CMB,00:00 às 23:00,Jose Amarante Santos Sobrinho,00:00,23:00
9921,10740,LETA07,PESQUISA ORIENTADA,001200,1,CMB,00:00 às 23:00,Marlene Holzhausen,00:00,23:00
9922,10741,LETA08,TRABALHO DE CONCLUSÃO DE CURSO,000200,1,CMB,00:00 às 23:00,Marlene Holzhausen,00:00,23:00
9923,10742,LETA08,TRABALHO DE CONCLUSÃO DE CURSO,000300,2,CMB,00:00 às 23:00,Carmem Lucia Druciak,00:00,23:00
9924,10743,LETA08,TRABALHO DE CONCLUSÃO DE CURSO,000400,1,CMB,00:00 às 23:00,Renata Aiala de Mello,00:00,23:00
9925,10744,LETA08,TRABALHO DE CONCLUSÃO DE CURSO,000600,2,CMB,00:00 às 23:00,Lauro Iglesias Quadrado,00:00,23:00
9926,10745,LETA08,TRABALHO DE CONCLUSÃO DE CURSO,000700,1,CMB,00:00 às 23:00,Feibriss Henrique Meneghelli Cassilhas,00:00,23:00
9927,10746,LETA08,TRABALHO DE CONCLUSÃO DE CURSO,000800,2,CMB,00:00 às 23:00,Monique Pfau,00:00,23:00
9928,10747,LETA08,TRABALHO DE CONCLUSÃO DE CURSO,000900,1,CMB,00:00 às 23:00,Ricardo Toshihito Saito,00:00,23:00
9929,10748,LETA08,TRABALHO DE CONCLUSÃO DE CURSO,001000,1,CMB,00:00 às 23:00,Julio de Figueiredo Lopes Rego,00:00,23:00
9930,10749,LETA16,ESTUDO DE TEORIAS E REPRESENTAÇÕES DA LITERATURA E DA CULTUR,070000,45,SEX,07:00 às 08:50,Docente Substituto a Contratar,07:00,08:50
9931,10750,LETA77,ESTÁGIO SUPERVISIONADO I DE LINGUA ESPANHOLA,000001,12,SEG,18:30 às 22:10,Fernanda Almeida Vita,18:30,22:10
9932,10751,LETA77,ESTÁGIO SUPERVISIONADO I DE LINGUA ESPANHOLA,000001,12,QUA,18:30 às 22:10,Fernanda Almeida Vita,18:30,22:10
9933,10752,LETA78,ESTÁGIO SUPERVISIONADO II DE LINGUA ESPANHOLA,000001,14,SEG,14:50 às 16:40,Livia Marcia Tiba Radis Baptista,14:50,16:40
9934,10753,LETA78,ESTÁGIO SUPERVISIONADO II DE LINGUA ESPANHOLA,000001,14,CMB,00:00 às 00:00,Livia Marcia Tiba Radis Baptista,00:00,00:00
9935,10754,LETB21,LEITURA DE PRODUÇÕES ARTISTICAS EM LINGUA ESPANHOLA,000100,21,SEG,16:40 às 18:30,Dani Leobardo Velasquez Romero,16:40,18:30
9936,10755,LETB21,LEITURA DE PRODUÇÕES ARTISTICAS EM LINGUA ESPANHOLA,000200,21,SEG,20:20 às 22:10,Dani Leobardo Velasquez Romero,20:20,22:10
9937,10756,LETB22,LEITURA DE PRODUÇÕES DA MIDIA EM LINGUA ESPANHOLA,000100,21,SEG,13:00 às 14:50,Dani Leobardo Velasquez Romero,13:00,14:50
9938,10757,LETB22,LEITURA DE PRODUÇÕES DA MIDIA EM LINGUA ESPANHOLA,000200,21,SEG,18:30 às 20:20,Dani Leobardo Velasquez Romero,18:30,20:20
9939,10758,LETB29,ESTÁGIO SUPERVISIONADO II DE LINGUA INGLESA,000002,15,TER,10:40 às 12:30,Sanio Santos da Silva,10:40,12:30
9940,10759,LETB29,ESTÁGIO SUPERVISIONADO II DE LINGUA INGLESA,000002,15,CMB,00:00 às 00:00,Sanio Santos da Silva,00:00,00:00
9941,10760,MUSB32,PIANO SUPLEMENTAR II,000200,1,CMB,00:00 às 23:00,Ekaterina Konopleva,00:00,23:00
9942,10761,EDCA63,ESTÁGIO SUPERVISIONADO II DE LINGUA PORTUGUESA,000003,20,TER,18:30 às 20:20,Docente não informado pelo Departamento,18:30,20:20
9943,10762,FCH265,SOCIOLOGIA DA DESIG SOCIAL,010000,3,QUI,14:50 às 18:30,Jair Batista da Silva,14:50,18:30
9944,10763,LETA09,OFICINA DE LEITURA E PRODUÇÃO DE TEXTOS,000700,11,SEG,18:30 às 22:10,Suzane Lima Costa,18:30,22:10
9945,10764,LETA10,INTRODUÇÃO AOS ESTUDOS LITERÁRIOS,070000,1,TER,20:20 às 22:10,Docente Substituto a Contratar,20:20,22:10
9946,10765,LETA10,INTRODUÇÃO AOS ESTUDOS LITERÁRIOS,070000,1,QUI,20:20 às 22:10,Docente Substituto a Contratar,20:20,22:10
9947,10766,LETA11,INTRODUÇÃO AOS ESTUDOS LINGÜISTICOS,060000,1,TER,18:30 às 20:20,Maria Cristina Vieira de Figueiredo Silv,18:30,20:20
9948,10767,LETA11,INTRODUÇÃO AOS ESTUDOS LINGÜISTICOS,060000,1,QUI,18:30 às 20:20,Maria Cristina Vieira de Figueiredo Silv,18:30,20:20
9949,10768,LETA12,INTRODUÇÃO AO ESTUDO DA LINGUA LATINA,050000,30,QUA,18:30 às 20:20,Silvio Wesley Rezende Bernal,18:30,20:20
9950,10769,LETA12,INTRODUÇÃO AO ESTUDO DA LINGUA LATINA,050000,30,SEX,18:30 às 20:20,Silvio Wesley Rezende Bernal,18:30,20:20
9951,10770,LETA14,TÉCNICAS DE PESQUISA,000400,1,QUA,20:20 às 22:10,Livia Borges Souza Magalhaes,20:20,22:10
9952,10771,LETA14,TÉCNICAS DE PESQUISA,000400,1,SEX,20:20 às 22:10,Livia Borges Souza Magalhaes,20:20,22:10
9953,10772,LETA14,TÉCNICAS DE PESQUISA,000700,5,TER,10:40 às 12:30,Norma Suely da Silva Pereira,10:40,12:30
9954,10773,LETA14,TÉCNICAS DE PESQUISA,000700,5,QUI,10:40 às 12:30,Norma Suely da Silva Pereira,10:40,12:30
9955,10774,LETA16,ESTUDO DE TEORIAS E REPRESENTAÇÕES DA LITERATURA E DA CULTUR,060000,37,TER,20:20 às 22:10,Igor Rossoni,20:20,22:10
9956,10775,LETA16,ESTUDO DE TEORIAS E REPRESENTAÇÕES DA LITERATURA E DA CULTUR,060000,37,QUI,20:20 às 22:10,Estagio Docente Pós-Graduação,20:20,22:10
9957,10776,LETA17,FONÉTICA E FONOLOGIA DA LINGUA PORTUGUESA,030000,50,TER,18:30 às 20:20,Jane Keli Almeida da Silva,18:30,20:20
9958,10777,LETA17,FONÉTICA E FONOLOGIA DA LINGUA PORTUGUESA,030000,50,QUI,18:30 às 20:20,Jane Keli Almeida da Silva,18:30,20:20
9959,10778,LETA18,LEITURA DE TEXTOS EM LINGUA LATINA,040000,35,QUA,20:20 às 22:10,Silvio Wesley Rezende Bernal,20:20,22:10
9960,10779,LETA18,LEITURA DE TEXTOS EM LINGUA LATINA,040000,35,SEX,20:20 às 22:10,Silvio Wesley Rezende Bernal,20:20,22:10
9961,10780,LETA19,MORFOLOGIA DA LINGUA PORTUGUESA,040000,24,QUA,18:30 às 20:20,Jane Keli Almeida da Silva,18:30,20:20
9962,10781,LETA19,MORFOLOGIA DA LINGUA PORTUGUESA,040000,24,SEX,18:30 às 20:20,Jane Keli Almeida da Silva,18:30,20:20
9963,10782,LETA19,MORFOLOGIA DA LINGUA PORTUGUESA,050000,25,QUA,20:20 às 22:10,Juliana Soledade Barbosa Coelho,20:20,22:10
9964,10783,LETA19,MORFOLOGIA DA LINGUA PORTUGUESA,050000,25,SEX,20:20 às 22:10,Juliana Soledade Barbosa Coelho,20:20,22:10
9965,10784,LETA21,A LITERATURA BRASILEIRA E A CONSTRUÇÃO DA NACIONALIDADE,040000,7,TER,18:30 às 20:20,Douglas Santana Ariston Sacramento,18:30,20:20
9966,10785,LETA21,A LITERATURA BRASILEIRA E A CONSTRUÇÃO DA NACIONALIDADE,040000,7,QUI,18:30 às 20:20,Douglas Santana Ariston Sacramento,18:30,20:20
9967,10786,LETA21,A LITERATURA BRASILEIRA E A CONSTRUÇÃO DA NACIONALIDADE,050000,36,TER,20:20 às 22:10,Douglas Santana Ariston Sacramento,20:20,22:10
9968,10787,LETA21,A LITERATURA BRASILEIRA E A CONSTRUÇÃO DA NACIONALIDADE,050000,36,QUI,20:20 às 22:10,Douglas Santana Ariston Sacramento,20:20,22:10
9969,10788,LETA22,A LITERATURA PORTUGUESA E O IMAGINÁRIO BRASILEIRO,040000,35,QUA,18:30 às 20:20,Pedro Alaim Martins Garcia Junior,18:30,20:20
9970,10789,LETA22,A LITERATURA PORTUGUESA E O IMAGINÁRIO BRASILEIRO,040000,35,SEX,18:30 às 20:20,Pedro Alaim Martins Garcia Junior,18:30,20:20
9971,10790,LETA22,A LITERATURA PORTUGUESA E O IMAGINÁRIO BRASILEIRO,050000,5,QUA,20:20 às 22:10,Pedro Alaim Martins Garcia Junior,20:20,22:10
9972,10791,LETA22,A LITERATURA PORTUGUESA E O IMAGINÁRIO BRASILEIRO,050000,5,SEX,20:20 às 22:10,Pedro Alaim Martins Garcia Junior,20:20,22:10
9973,10792,LETA24,SINTAXE DA LINGUA PORTUGUESA,040000,40,TER,18:30 às 20:20,Ana Sartori Gandra,18:30,20:20
9974,10793,LETA24,SINTAXE DA LINGUA PORTUGUESA,040000,40,QUI,18:30 às 20:20,Ana Sartori Gandra,18:30,20:20
9975,10794,LETA25,O CÂNONE LITERÁRIO BRASILEIRO,030000,41,QUA,18:30 às 20:20,Tatiana Sena dos Santos,18:30,20:20
9976,10795,LETA25,O CÂNONE LITERÁRIO BRASILEIRO,030000,41,SEX,18:30 às 20:20,Tatiana Sena dos Santos,18:30,20:20
9977,10796,LETA26,TEORIAS LINGÜISTICAS CONTEMPORÂNEAS,030000,42,TER,18:30 às 20:20,Raisa Reis dos Santos,18:30,20:20
9978,10797,LETA26,TEORIAS LINGÜISTICAS CONTEMPORÂNEAS,030000,42,QUI,18:30 às 20:20,Raisa Reis dos Santos,18:30,20:20
9979,10798,LETA28,INTRODUÇÃO À ANÁLISE TEXTUAL,030000,37,SEG,18:30 às 20:20,Luiz Felipe Andrade Silva,18:30,20:20
9980,10799,LETA29,LITERATURA BRASILEIRA CONTEMPORÂNEA,030000,40,QUA,20:20 às 22:10,Tatiana Sena dos Santos,20:20,22:10
9981,10800,LETA29,LITERATURA BRASILEIRA CONTEMPORÂNEA,030000,40,SEX,20:20 às 22:10,Tatiana Sena dos Santos,20:20,22:10
9982,10801,LETA31,LEITURA DE PRODUÇÕES ARTÍSTICAS,000300,35,SEG,18:30 às 20:20,Pedro Alaim Martins Garcia Junior,18:30,20:20
9983,10802,LETA32,LEITURA DE PRODUÇÕES DA MIDIA,000400,35,SEG,20:20 às 22:10,Pedro Alaim Martins Garcia Junior,20:20,22:10
9984,10803,LETA63,PRODUÇÃO DE TEXTOS EM LINGUA ALEMÃ,001000,2,QUA,14:50 às 16:40,Docente não informado pelo Departamento,14:50,16:40
